"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"dendanya buat membangun rumah mereka yg diterjang banjir pak","10","0","2025-12-24T12:34:13.000Z","lembayungsenja8263","https://www.tiktok.com/@kumparan/video/7587345506364345620","7356861401346868241","7587401766553551632","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/095ab0c93b910dd13289d60a933720ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0934d4af&x-expires=1766750400&x-signature=Yq4UbpFuIE93wgiBpzVaQsANvFU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mas Gibran keren 2029 RI 1","5","0","2025-12-24T16:57:19.000Z","oktalia368","https://www.tiktok.com/@kumparan/video/7587345506364345620","7582987048040317973","7587469598329897736","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8c67ff5c5597df9261c1db1268288ea3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c973aacf&x-expires=1766750400&x-signature=jhqwNBMIQWr3F7uLT7pwXaw9cXI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"itu baru yang kecil belum yang besarnya para pemilik partai","10","0","2025-12-24T12:00:39.000Z","dinsetiadin85","https://www.tiktok.com/@kumparan/video/7587345506364345620","6897341309406102529","7587393133568410376","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/0dccc0fa232663dfa450e493889b8df3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3bbf56af&x-expires=1766750400&x-signature=j9QAFm00Sp6pw%2B%2Bnx1g2UmY11ZM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"masyallah ... lanjutkan Pak Prabowo n Pak Purbaya ... smg slalu dilindungi Allah SWT ... Amiin2 YRA 😇","18","2","2025-12-24T13:02:52.000Z","runcookies","https://www.tiktok.com/@kumparan/video/7587345506364345620","6838451231926518785","7587409184883344148","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/16f0356d95fcb484aeec83001b50b99e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=99d4653d&x-expires=1766750400&x-signature=UR4QwtJF9oXJZd0HWGbX2KuHTzU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Drama apa lagi ini 😳","7","0","2025-12-24T10:28:59.000Z","un.believe","https://www.tiktok.com/@kumparan/video/7587345506364345620","7121659416261067802","7587369498274906898","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/81a602530683d94971b0bd8b38769533~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d6808990&x-expires=1766750400&x-signature=g0czQtTxDAEfuqzu%2BTht%2B1JGmms%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"beeeeehhhh..mantab presiden ku..
semoga Allah memberikan kesehatan selalu buat pak Prabowo dan jajarannya yg jujur untuk Indonesia.
Maju 2x yaaa pak...🥰🥰🥰","9","0","2025-12-24T11:13:26.000Z","resti_febriani","https://www.tiktok.com/@kumparan/video/7587345506364345620","6543028216655233026","7587380973206668040","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7331821299720781832~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=259853cc&x-expires=1766750400&x-signature=D6QMGyezm8nI%2FYMzHj4swPMg4hQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"presiden se satset ini masih disalahin mulu yaa 🥺","5","0","2025-12-24T15:06:21.000Z","pastiiwisuda","https://www.tiktok.com/@kumparan/video/7587345506364345620","206602733695483904","7587441023463506689","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2cbafe567ea1697ed5d0b60a0e9e092a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=07807b39&x-expires=1766750400&x-signature=9uezX1%2Fsy64hcu0u080XUIr1jzU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"gk sia sia gw milih gemoy 🥰","11","0","2025-12-24T11:56:57.000Z","asmiatiaja88","https://www.tiktok.com/@kumparan/video/7587345506364345620","7013244342208316417","7587392176448930561","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4ecfa8bf&x-expires=1766750400&x-signature=vPxkONOkZn%2Fo%2FpXZk8Ta1QDHiKE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Siapa sih sutradara dari pemeran ini sangat lihai banget 😄","25","9","2025-12-24T09:54:04.000Z","welben16","https://www.tiktok.com/@kumparan/video/7587345506364345620","7419738624215221249","7587360518982927122","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/70b35b28435e20850fff440ee423cf83~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d888d352&x-expires=1766750400&x-signature=o4gHPS5NNAdMBOGphB1IKp3918I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Harusnya yg korupsi di hukum.walaupun uang dikembalikan","7","0","2025-12-24T13:17:46.000Z","silvia.netry","https://www.tiktok.com/@kumparan/video/7587345506364345620","7136507596002280474","7587413017404015368","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1fb137a868eb5fd62893b6ecf27aaef5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4002a64f&x-expires=1766750400&x-signature=3Ioippc%2Be7akHnqDzNvpsGaiH0s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"smuanya serba slah dimata Masyarakat Indonesia 🥺","6","0","2025-12-24T11:41:02.000Z","andi.tondra","https://www.tiktok.com/@kumparan/video/7587345506364345620","7410748228800676869","7587388083496305409","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5cb7bc261843fb9ed5199da947a8161b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2b242b23&x-expires=1766750400&x-signature=a%2BH5V%2FK01rIM%2FPuFo%2BfWqJRCeYY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"di usut salah kga di usut rakyat pngn pemerintah kerja doain aj yg bae,semoga semua ya amanah","8","0","2025-12-24T11:01:09.000Z","sitinursaadah454","https://www.tiktok.com/@kumparan/video/7587345506364345620","7209872509771449370","7587377762790064912","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f83cf1f010cdd309ff92d9d5c911f8d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8e7fc79d&x-expires=1766750400&x-signature=xgKTydFWYDfacDwGql4VcnwwFs0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Allah Huma Soli ala sayyidina Muhammad 🤲","12","0","2025-12-24T12:47:14.000Z","putri_gemini.juni","https://www.tiktok.com/@kumparan/video/7587345506364345620","7383169244458157061","7587405123560784657","https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1f7be49cf86fa8e87191a6d15a158837~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=175f168a&x-expires=1766750400&x-signature=Zwi6a9yIAVq0E25xVuB6wS5zwmk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"FULL DRAMA.","9","0","2025-12-24T09:50:12.000Z","creto1305","https://www.tiktok.com/@kumparan/video/7587345506364345620","6561576742576979969","7587359519723946760","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a7762ded5c30ef399eacfbccfb56e28b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bf613a13&x-expires=1766750400&x-signature=d3JY%2F4P7PV2YZSCF5IhdXm1b5Ew%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Indonesia menuju kaya raya","5","0","2025-12-24T22:04:40.000Z","dyla_terate09","https://www.tiktok.com/@kumparan/video/7587345506364345620","6560993825488502785","7587548738077360903","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/2a99b382d187c8c0d74e70c87595ad9e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=dc1781fc&x-expires=1766750400&x-signature=Mtni79ovTPmVcOYj6sXf6k%2FdrS4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"apapun yang dilakukan pemerintah GK akan ada benarnya Dimata manusia² bicik","7","0","2025-12-24T12:19:35.000Z","shinchan6198","https://www.tiktok.com/@kumparan/video/7587345506364345620","7392917215323898886","7587398003448939285","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7392979625850175494~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=2a5258cb&x-expires=1766750400&x-signature=u18SNYEjkQtAGyfWXa4KUeuUwl0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Behh mantaplahh pak purbaya 😍","8","0","2025-12-24T11:58:07.000Z","euphooria16","https://www.tiktok.com/@kumparan/video/7587345506364345620","6832233467351254018","7587392495009514261","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/959678b8d2b229354a5e82b4a30653c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=fdf45036&x-expires=1766750400&x-signature=a2QYlkGwSiRVKsHlzR7lfbPWKko%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"udah keg gini prabowo ...dari menjabat udh brp T beliau nangkap koruptor ..masih jg di salahkn perkara MBG ...anyinghh emang rakyat nya","6","0","2025-12-24T16:00:44.000Z","piscessgirl.260","https://www.tiktok.com/@kumparan/video/7587345506364345620","6510898663656587265","7587455028605420296","https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/98cd19ea17dd112cb291c94cc02406d5~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=168061c3&x-expires=1766750400&x-signature=LH0Qk4PyB%2FvVaGkY4ZRwJjpR2G0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"menyala🔥presiden ku","6","0","2025-12-24T15:54:12.000Z","adjie770","https://www.tiktok.com/@kumparan/video/7587345506364345620","6912757876638204930","7587453337755812626","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/6bd6b389a7b3e05af9b9ae78881360bb~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f41969e7&x-expires=1766750400&x-signature=X%2FLR8U3egAgEdFFYYQGwbNRzokA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"yaAllah berikan kesehatan umur panjang pk.prabowo orang baik","6","0","2025-12-24T15:53:48.000Z","lieliechs","https://www.tiktok.com/@kumparan/video/7587345506364345620","7547605064483865616","7587453224522515221","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/f3b97d39bf8a1182a82c3bc77030a48b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=74e6401c&x-expires=1766750400&x-signature=7KsdZyt2kWKJ11PRd2ysuMYEq4g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"merontak² jiwa kemiskinan gw liat duit sebanyak itu😂😂😂","7","0","2025-12-24T12:08:41.000Z","andi_botak","https://www.tiktok.com/@kumparan/video/7587345506364345620","7193588876157223937","7587395217180459777","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/7fd848ad6f86ad2c8700ba4dab6a96e7~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=45417582&x-expires=1766750400&x-signature=eeg2916EoqOtRK4ckrfAly4gkNM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"pak Purbaya acungi jempol 👍👍👍👍","7","0","2025-12-24T12:04:01.000Z","etisuhaeti276","https://www.tiktok.com/@kumparan/video/7587345506364345620","6963897720318870529","7587394026991911698","https://p19-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/d3750950df7d67e523f91eab9dd4db2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=28a7791d&x-expires=1766750400&x-signature=7vk8g5Ve45zSUOPet88hLwVdHc4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"kasihke bumn buat pabrik2 lapangan kerja...jaring tenaga kerja","7","0","2025-12-24T11:45:35.000Z","yf9058","https://www.tiktok.com/@kumparan/video/7587345506364345620","7255092222290756613","7587389254973948680","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/ce77b5c86ea8b7001c5d9b9995b57652~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=54d4e8f5&x-expires=1766750400&x-signature=a9iQngsbjgym2cH99a61hK9s%2Fyo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Sehat sehat bapak trus bekerja sampe koruptor liatnya panas hati.","7","0","2025-12-24T10:18:24.000Z","gemini6238","https://www.tiktok.com/@kumparan/video/7587345506364345620","7396609614639301648","7587366772354810645","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/1bc5a365894fc620807ca0c79f2b01bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ee36ce31&x-expires=1766750400&x-signature=hLgViEEva%2BNVrmKbaD3KBHYfJUE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"di ere jokowi pernah ga liat tumpukan hasil korupsi??? 2 periode perasaan ga pernah yang se Fantastis ini loh... Good Jobb Bpk Presiden, mentri keuangn, mntri dlm Negri, dan Kejaksaan... Semoga kalian sll dalam Lindungan Alloh SWT dmnpun berada. semoga Prabowo jd Presiden seumur hidup. ga ganti2 lg Aamiin...Aamiin...Aamiin...Yra...🤲🤲🤲🥰🥰🥰","6","0","2025-12-24T13:54:47.000Z","endah_eya","https://www.tiktok.com/@kumparan/video/7587345506364345620","7035496546503623681","7587422566735463186","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/c76b116972133a5dbf4e6d46fcc10c96~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=478af110&x-expires=1766750400&x-signature=oAd2fE1anjr4hYHkNpqZg1Fu7RM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"jika iya, udah bisa bangun negara Indonesia yg rusak","7","0","2025-12-24T09:38:42.000Z","r_besar89","https://www.tiktok.com/@kumparan/video/7587345506364345620","6688330027971544065","7587356541726507794","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/578ecf5e3e505c7e2ea59dff3a8d0f45~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=5edb2f8b&x-expires=1766750400&x-signature=Bpq0%2BDkMIQuuv%2BAiCp5GVqpoF3A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"tapi heran juga kita,, kekayaan alam begitu besar ,, kok negara masih ngutang,, ,,","6","0","2025-12-24T13:16:01.000Z","insan.junior","https://www.tiktok.com/@kumparan/video/7587345506364345620","7497113847649895440","7587412573969023765","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/b83b49b644a628e94a821b0d0a42e043~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c20e4fc7&x-expires=1766750400&x-signature=zVrNPdY2AeTGBzJFevSoHkIPBJI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"menyala kejaksaan ri","7","0","2025-12-24T09:03:38.000Z","utihopet","https://www.tiktok.com/@kumparan/video/7587345506364345620","6939179538133124097","7587347503059632916","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/2accf53b812079ab2b72df58a4e192c4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e0a8a519&x-expires=1766750400&x-signature=XAVWcu%2BZpiuRkp1XEwoBBIfJkMY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Pengalihan isu 😂","5","0","2025-12-24T16:20:52.000Z","lpdst211","https://www.tiktok.com/@kumparan/video/7587345506364345620","6958472987766998021","7587460222017356562","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/cdc98689d1c1a6e9b2f3a30065a19ec9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0bb4f6ab&x-expires=1766750400&x-signature=0G1T8C%2BAvjUgzAllia1NephgtS0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Dan anak abah bilang prabowo gaada kinerja","6","0","2025-12-24T11:43:32.000Z","ajiezz747","https://www.tiktok.com/@kumparan/video/7587345506364345620","6865676994047394817","7587388729209455368","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/fa9daa18779c57850c9199348ded4921~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=b76b768c&x-expires=1766750400&x-signature=7RecpCyPpvT0urWOj%2Bj84m%2F1j6I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"luar biasa Presiden kita ini, sehat selalu Pak Prabowo
ga sia² sy mengidolakan anda
🫡🥰","5","0","2025-12-24T14:57:42.000Z","user5166659355847","https://www.tiktok.com/@kumparan/video/7587345506364345620","7216836713565570074","7587438793163162384","https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=6fdb8ab5&x-expires=1766750400&x-signature=avb1SdFHS3lT4D1Ty484CQQuxg4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"pak wowo pak wowo yeyeyeee lalala yeyeyeee💃🏻","6","0","2025-12-24T11:46:43.000Z","sailormoon...01","https://www.tiktok.com/@kumparan/video/7587345506364345620","7361826243304588293","7587389541163090709","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6282d15c0d6dfaf3e1d8bd26bdb4180d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ced95ba6&x-expires=1766750400&x-signature=96uF14HW8UiswVa93KNehehCQZI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Duh menang lagi nih kta ? 😌","5","0","2025-12-24T14:43:41.000Z","uzzamtarasya","https://www.tiktok.com/@kumparan/video/7587345506364345620","76068585643","7587435137013842704","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2c81a0ad6ea44a5ac99503ef75eb33b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0f866846&x-expires=1766750400&x-signature=1NmqRQ5UDKMGBRI%2F97SOwMAX%2FKU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"benar apa kata embah kemenangan bagi rakyat Indonesia thn depan rakyat Indonesia akan mendapatkan kebahagiaan terimakasih pa Prabowo🥰","10","0","2025-12-24T15:14:14.000Z","assyifa.azhalea","https://www.tiktok.com/@kumparan/video/7587345506364345620","7365427888017277957","7587443045114135314","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7365447239164461062~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b79b0ffa&x-expires=1766750400&x-signature=JEomLsRB%2FGe%2BOKcg4WUqmdkymuQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"tetap aja utang negara makin nambah bukanya berkurang","6","10","2025-12-24T13:35:46.000Z","hoki_nangin","https://www.tiktok.com/@kumparan/video/7587345506364345620","7013767341440779265","7587417663912739591","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/42f12a29bacf6f104ac5680133197e98~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bd7e5337&x-expires=1766750400&x-signature=CLNoQ0CX4MyW2hihrL80NmxEnEc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mantapnya presiden kita coookkkkk","5","0","2025-12-24T13:19:11.000Z","knccee","https://www.tiktok.com/@kumparan/video/7587345506364345620","6844096556174820354","7587413385169634055","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8e0f3a0adc70005c35beab882d7c3b58~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1073e6b0&x-expires=1766750400&x-signature=sa1U10y%2BTbt%2FiDyKiVl89evn1cU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"menteri yg dulu ngak pernah kaya nih ya","10","0","2025-12-24T12:29:09.000Z","oditjong","https://www.tiktok.com/@kumparan/video/7587345506364345620","7007303134528013314","7587400493300335377","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d4d6a5f93793b917d9dd834942ad2379~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4a09ac8&x-expires=1766750400&x-signature=CmPqQCVFUK6tj89Jagf0BtIZOZw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"semoga terus terungkap semua hal yang tersembunyi dan rakyat Indonesia bisa sejahtera dengan merata dan bisa menyediakan lebih banyak lagi lapangan kerja🙏🙏","5","0","2025-12-25T01:07:25.000Z","rikamilfia4","https://www.tiktok.com/@kumparan/video/7587345506364345620","7291993840038265864","7587595863761961729","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1208f1867902d06efaaa957fca968656~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=da182932&x-expires=1766750400&x-signature=BEmiz07EkB2ffWry4Kxpbu6coDA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"menuju indonesia emas😹","11","0","2025-12-24T11:30:39.000Z","kyotafishit","https://www.tiktok.com/@kumparan/video/7587345506364345620","7039734163457573915","7587385417826452242","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ab3e20cd20e535fc68a4b8735419457d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=79456021&x-expires=1766750400&x-signature=W7aWakmuJdkJFrLqTskj4yvgtGg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"di china 4T Udah jadi jembatan, huajiang grand canyon bridge","5","1","2025-12-24T14:44:59.000Z","sapler87","https://www.tiktok.com/@kumparan/video/7587345506364345620","6938763592641397762","7587435507140789000","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/eec72171f20691ad2b4247a5ba98ef4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7f7bfbd9&x-expires=1766750400&x-signature=mSUqp9ufGaJFdq3FVG6a7ATyrBs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"drama prabowo... luhut dan bahlil masih berkeliaran bebas aja itu?","6","3","2025-12-24T14:16:27.000Z","24nk98","https://www.tiktok.com/@kumparan/video/7587345506364345620","6968762198400500737","7587428149924430609","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/650f02f24dba51f6ca0affefdf70175a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1df62d4a&x-expires=1766750400&x-signature=E5ZNEdXk5zvbpFfd%2BSCc8CCnV7E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Pantes di cari susah, disitu semua😳😳","7","2","2025-12-24T11:19:52.000Z","wann_ea","https://www.tiktok.com/@kumparan/video/7587345506364345620","7493140168439825413","7587382640044049159","https://p19-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=34d8719b&x-expires=1766750400&x-signature=Aop4XWFEBRvYNMTeaVxFWMGuxcc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"saya ko ngk yakin","9","7","2025-12-24T09:28:17.000Z","via2571","https://www.tiktok.com/@kumparan/video/7587345506364345620","7283504942236271622","7587353828951343892","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=536dfcbc&x-expires=1766750400&x-signature=KVJNzI3eXZXv9ZC%2BOSv8MGH19Co%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"mas adam mantap 👍👍👍","16","2","2025-12-24T09:26:50.000Z","noniii102","https://www.tiktok.com/@kumparan/video/7587345506364345620","6801652494620738561","7587353492895187720","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4a1347feb770db669a7b09c69cea7c7c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d9b5bc75&x-expires=1766750400&x-signature=7R6mMKM%2By48Nq5dyJ3PmUmPT52E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"percuma kalo pelakunya masih jadi menteri😝","1208","69","2025-12-24T09:33:37.000Z","npuput7","https://www.tiktok.com/@kumparan/video/7587345506364345620","6936831848849572865","7587355265528267527","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/8ce9cf93a7ceb6519c1db8d597c9ec15~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0612f63a&x-expires=1766750400&x-signature=InljaVwOTGT%2BYkcBoM%2F7QGf0loc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"mntap pabowo cuma rakyat pikiran instan yg hujat prabowo karna semua apa2 butuh proses","5","0","2025-12-24T14:16:23.000Z","andirifki42","https://www.tiktok.com/@kumparan/video/7587345506364345620","6635084213837594626","7587428133544919826","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/4c54bf226ac7ac297ce4e61242a4f2d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f6932ab5&x-expires=1766750400&x-signature=Pe3LYPi%2Bf3JGoUowsWaAx1%2BDTg8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"klau udah masalah duit presidennya duluan betul kata mahfut MD ini presiden Joko Tingkir selalu cari muka","5","0","2025-12-24T13:59:07.000Z","user3682554485026","https://www.tiktok.com/@kumparan/video/7587345506364345620","7369114655685723141","7587423236993237776","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/15c41565fd746ed8f24cf4977be6120f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=dffe43d2&x-expires=1766750400&x-signature=WMWeU%2FBW%2B9YGorPeNdElmPzWw7E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
